instant_x,dteday,season,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,dteday_numeric,instant_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13080.0,1.0,7.0,4.0,1.0,3.0,0.0,1.0,0.68,0.6364,0.69,0.2537,5.0,11.0,16.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13081.0,1.0,7.0,5.0,1.0,3.0,0.0,1.0,0.66,0.6212,0.69,0.0,5.0,14.0,19.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13082.0,1.0,7.0,6.0,1.0,3.0,0.0,1.0,0.66,0.6212,0.69,0.0,9.0,23.0,32.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13083.0,1.0,7.0,7.0,1.0,3.0,0.0,1.0,0.68,0.6364,0.65,0.0,10.0,62.0,72.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13084.0,1.0,7.0,8.0,1.0,3.0,0.0,1.0,0.7,0.6515,0.61,0.1045,43.0,110.0,153.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13085.0,1.0,7.0,9.0,1.0,3.0,0.0,1.0,0.76,0.697,0.52,0.0,90.0,203.0,293.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13086.0,1.0,7.0,10.0,1.0,3.0,0.0,1.0,0.8,0.7273,0.46,0.0,143.0,304.0,447.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13087.0,1.0,7.0,11.0,1.0,3.0,0.0,1.0,0.82,0.7576,0.46,0.1343,164.0,321.0,485.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13088.0,1.0,7.0,12.0,1.0,3.0,0.0,1.0,0.86,0.7879,0.41,0.2239,164.0,330.0,494.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13089.0,1.0,7.0,13.0,1.0,3.0,0.0,1.0,0.9,0.8182,0.35,0.0,177.0,322.0,499.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13090.0,1.0,7.0,14.0,1.0,3.0,0.0,1.0,0.9,0.8182,0.37,0.1642,190.0,357.0,547.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13091.0,1.0,7.0,15.0,1.0,3.0,0.0,1.0,0.92,0.8485,0.35,0.2985,155.0,299.0,454.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13092.0,1.0,7.0,16.0,1.0,3.0,0.0,1.0,0.92,0.8485,0.35,0.2537,163.0,226.0,389.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13093.0,1.0,7.0,17.0,1.0,3.0,0.0,1.0,0.92,0.8485,0.35,0.2985,161.0,253.0,414.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13094.0,1.0,7.0,18.0,1.0,3.0,0.0,1.0,0.9,0.8485,0.42,0.194,159.0,271.0,430.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13095.0,1.0,7.0,19.0,1.0,3.0,0.0,1.0,0.86,0.803,0.47,0.2239,177.0,255.0,432.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13096.0,1.0,7.0,20.0,1.0,3.0,0.0,1.0,0.86,0.803,0.47,0.2239,237.0,314.0,551.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13097.0,1.0,7.0,21.0,1.0,3.0,0.0,1.0,0.84,0.803,0.53,0.1343,222.0,362.0,584.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13098.0,1.0,7.0,22.0,1.0,3.0,0.0,1.0,0.82,0.7879,0.56,0.2239,175.0,327.0,502.0
551,2012-07-04,3,0,11,0,4,0,2,0.5,0.5,0.6,0.1,200,800,1000,550,13099.0,1.0,7.0,23.0,1.0,3.0,0.0,2.0,0.78,0.697,0.43,0.0896,31.0,152.0,183.0
552,2012-07-05,4,1,12,1,5,1,3,0.5,0.5,0.6,0.1,200,800,1000,551,,,,,,,,,,,,,,,
553,2012-07-06,1,0,1,0,6,0,1,0.5,0.5,0.6,0.1,200,800,1000,552,,,,,,,,,,,,,,,
554,2012-07-07,2,1,2,1,0,1,2,0.5,0.5,0.6,0.1,200,800,1000,553,,,,,,,,,,,,,,,
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13172.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.82,0.7879,0.56,0.1343,22.0,125.0,147.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13173.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.82,0.7879,0.56,0.1045,25.0,99.0,124.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13174.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,0.82,0.7727,0.52,0.1045,11.0,59.0,70.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13175.0,1.0,7.0,3.0,0.0,0.0,0.0,1.0,0.8,0.7727,0.59,0.1045,1.0,34.0,35.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13176.0,1.0,7.0,4.0,0.0,0.0,0.0,1.0,0.78,0.7576,0.66,0.1045,2.0,11.0,13.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13177.0,1.0,7.0,5.0,0.0,0.0,0.0,1.0,0.78,0.7424,0.62,0.0,1.0,5.0,6.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13178.0,1.0,7.0,6.0,0.0,0.0,0.0,1.0,0.78,0.7727,0.7,0.1343,5.0,16.0,21.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13179.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,0.8,0.803,0.66,0.0,19.0,33.0,52.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13180.0,1.0,7.0,8.0,0.0,0.0,0.0,1.0,0.84,0.803,0.53,0.1343,35.0,95.0,130.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13181.0,1.0,7.0,9.0,0.0,0.0,0.0,1.0,0.86,0.8182,0.5,0.1045,70.0,172.0,242.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13182.0,1.0,7.0,10.0,0.0,0.0,0.0,1.0,0.9,0.8636,0.45,0.0,85.0,234.0,319.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13183.0,1.0,7.0,11.0,0.0,0.0,0.0,1.0,0.92,0.8939,0.42,0.2985,120.0,269.0,389.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13184.0,1.0,7.0,12.0,0.0,0.0,0.0,1.0,0.92,0.8939,0.42,0.194,105.0,271.0,376.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13185.0,1.0,7.0,13.0,0.0,0.0,0.0,1.0,0.94,0.8788,0.38,0.2537,118.0,219.0,337.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13186.0,1.0,7.0,14.0,0.0,0.0,0.0,1.0,0.96,0.9091,0.36,0.1642,77.0,235.0,312.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13187.0,1.0,7.0,15.0,0.0,0.0,0.0,3.0,0.92,0.8939,0.42,0.2836,80.0,218.0,298.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13188.0,1.0,7.0,16.0,0.0,0.0,0.0,2.0,0.8,0.803,0.66,0.2239,65.0,226.0,291.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13189.0,1.0,7.0,17.0,0.0,0.0,0.0,1.0,0.78,0.7424,0.59,0.0,68.0,202.0,270.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13190.0,1.0,7.0,18.0,0.0,0.0,0.0,1.0,0.78,0.7424,0.62,0.1045,54.0,199.0,253.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13191.0,1.0,7.0,19.0,0.0,0.0,0.0,1.0,0.78,0.7424,0.62,0.1642,66.0,184.0,250.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13192.0,1.0,7.0,20.0,0.0,0.0,0.0,1.0,0.76,0.7273,0.7,0.0896,79.0,206.0,285.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13193.0,1.0,7.0,21.0,0.0,0.0,0.0,1.0,0.76,0.7273,0.7,0.1343,58.0,149.0,207.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13194.0,1.0,7.0,22.0,0.0,0.0,0.0,3.0,0.74,0.697,0.7,0.0896,12.0,110.0,122.0
555,2012-07-08,3,0,3,0,1,0,3,0.5,0.5,0.6,0.1,200,800,1000,554,13195.0,1.0,7.0,23.0,0.0,0.0,0.0,3.0,0.68,0.6364,0.83,0.0896,25.0,98.0,123.0
556,2012-07-09,4,1,4,1,2,1,1,0.5,0.5,0.6,0.1,200,800,1000,555,,,,,,,,,,,,,,,
557,2012-07-10,1,0,5,0,3,0,2,0.5,0.5,0.6,0.1,200,800,1000,556,,,,,,,,,,,,,,,
558,2012-07-11,2,1,6,1,4,1,3,0.5,0.5,0.6,0.1,200,800,1000,557,,,,,,,,,,,,,,,
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13268.0,1.0,7.0,0.0,0.0,4.0,1.0,2.0,0.68,0.6364,0.61,0.0,1.0,55.0,56.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13269.0,1.0,7.0,1.0,0.0,4.0,1.0,2.0,0.66,0.6212,0.61,0.0,0.0,21.0,21.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13270.0,1.0,7.0,2.0,0.0,4.0,1.0,2.0,0.66,0.6212,0.65,0.0896,0.0,9.0,9.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13271.0,1.0,7.0,3.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.69,0.1045,0.0,10.0,10.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13272.0,1.0,7.0,4.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.73,0.1045,0.0,5.0,5.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13273.0,1.0,7.0,5.0,0.0,4.0,1.0,1.0,0.62,0.5909,0.73,0.1045,4.0,40.0,44.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13274.0,1.0,7.0,6.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.73,0.0896,7.0,171.0,178.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13275.0,1.0,7.0,7.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.73,0.1343,32.0,480.0,512.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13276.0,1.0,7.0,8.0,0.0,4.0,1.0,1.0,0.68,0.6364,0.65,0.1343,49.0,653.0,702.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13277.0,1.0,7.0,9.0,0.0,4.0,1.0,1.0,0.72,0.6667,0.58,0.1045,42.0,285.0,327.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13278.0,1.0,7.0,10.0,0.0,4.0,1.0,1.0,0.74,0.6667,0.48,0.1642,69.0,145.0,214.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13279.0,1.0,7.0,11.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.45,0.1045,49.0,166.0,215.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13280.0,1.0,7.0,12.0,0.0,4.0,1.0,1.0,0.78,0.6818,0.35,0.1343,71.0,221.0,292.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13281.0,1.0,7.0,13.0,0.0,4.0,1.0,1.0,0.8,0.697,0.33,0.2239,52.0,225.0,277.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13282.0,1.0,7.0,14.0,0.0,4.0,1.0,1.0,0.78,0.6818,0.33,0.2239,42.0,167.0,209.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13283.0,1.0,7.0,15.0,0.0,4.0,1.0,1.0,0.8,0.7121,0.36,0.194,63.0,208.0,271.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13284.0,1.0,7.0,16.0,0.0,4.0,1.0,1.0,0.8,0.7121,0.36,0.194,69.0,370.0,439.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13285.0,1.0,7.0,17.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.43,0.2239,91.0,704.0,795.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13286.0,1.0,7.0,18.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.45,0.1343,86.0,739.0,825.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13287.0,1.0,7.0,19.0,0.0,4.0,1.0,1.0,0.74,0.6667,0.48,0.2239,97.0,532.0,629.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13288.0,1.0,7.0,20.0,0.0,4.0,1.0,1.0,0.74,0.6667,0.48,0.2239,75.0,439.0,514.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13289.0,1.0,7.0,21.0,0.0,4.0,1.0,1.0,0.72,0.6667,0.48,0.2239,44.0,329.0,373.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13290.0,1.0,7.0,22.0,0.0,4.0,1.0,1.0,0.72,0.6667,0.51,0.1642,56.0,262.0,318.0
559,2012-07-12,3,0,7,0,5,0,1,0.5,0.5,0.6,0.1,200,800,1000,558,13291.0,1.0,7.0,23.0,0.0,4.0,1.0,2.0,0.7,0.6515,0.51,0.2239,33.0,178.0,211.0
560,2012-07-13,4,1,8,1,6,1,2,0.5,0.5,0.6,0.1,200,800,1000,559,,,,,,,,,,,,,,,
561,2012-07-14,1,0,9,0,0,0,3,0.5,0.5,0.6,0.1,200,800,1000,560,,,,,,,,,,,,,,,
562,2012-07-15,2,1,10,1,1,1,1,0.5,0.5,0.6,0.1,200,800,1000,561,,,,,,,,,,,,,,,
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13364.0,1.0,7.0,0.0,0.0,1.0,1.0,3.0,0.72,0.697,0.79,0.1045,11.0,32.0,43.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13365.0,1.0,7.0,1.0,0.0,1.0,1.0,2.0,0.7,0.6667,0.74,0.194,1.0,10.0,11.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13366.0,1.0,7.0,2.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.74,0.1045,4.0,11.0,15.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13367.0,1.0,7.0,3.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.79,0.0896,2.0,4.0,6.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13368.0,1.0,7.0,4.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.79,0.1045,1.0,11.0,12.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13369.0,1.0,7.0,5.0,0.0,1.0,1.0,1.0,0.66,0.6061,0.78,0.1045,10.0,40.0,50.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13370.0,1.0,7.0,6.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.79,0.1343,8.0,132.0,140.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13371.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,0.72,0.6818,0.7,0.0896,24.0,459.0,483.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13372.0,1.0,7.0,8.0,0.0,1.0,1.0,1.0,0.74,0.697,0.66,0.1045,48.0,619.0,667.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13373.0,1.0,7.0,9.0,0.0,1.0,1.0,1.0,0.76,0.7121,0.62,0.1642,51.0,297.0,348.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13374.0,1.0,7.0,10.0,0.0,1.0,1.0,1.0,0.8,0.7727,0.59,0.0,69.0,117.0,186.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13375.0,1.0,7.0,11.0,0.0,1.0,1.0,1.0,0.84,0.803,0.53,0.2239,57.0,125.0,182.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13376.0,1.0,7.0,12.0,0.0,1.0,1.0,1.0,0.84,0.7879,0.49,0.1343,79.0,158.0,237.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13377.0,1.0,7.0,13.0,0.0,1.0,1.0,1.0,0.84,0.7879,0.49,0.2836,63.0,176.0,239.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13378.0,1.0,7.0,14.0,0.0,1.0,1.0,1.0,0.88,0.8182,0.42,0.1045,53.0,159.0,212.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13379.0,1.0,7.0,15.0,0.0,1.0,1.0,1.0,0.86,0.803,0.47,0.2537,61.0,176.0,237.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13380.0,1.0,7.0,16.0,0.0,1.0,1.0,3.0,0.76,0.7273,0.66,0.5821,77.0,309.0,386.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13381.0,1.0,7.0,17.0,0.0,1.0,1.0,3.0,0.76,0.7273,0.66,0.5821,86.0,669.0,755.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13382.0,1.0,7.0,18.0,0.0,1.0,1.0,1.0,0.84,0.803,0.53,0.0,97.0,697.0,794.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13383.0,1.0,7.0,19.0,0.0,1.0,1.0,1.0,0.8,0.7879,0.63,0.1343,92.0,503.0,595.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13384.0,1.0,7.0,20.0,0.0,1.0,1.0,1.0,0.8,0.7727,0.59,0.1343,66.0,388.0,454.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13385.0,1.0,7.0,21.0,0.0,1.0,1.0,1.0,0.76,0.7273,0.66,0.1343,45.0,283.0,328.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13386.0,1.0,7.0,22.0,0.0,1.0,1.0,1.0,0.76,0.7121,0.62,0.0896,56.0,228.0,284.0
563,2012-07-16,3,0,11,0,2,0,2,0.5,0.5,0.6,0.1,200,800,1000,562,13387.0,1.0,7.0,23.0,0.0,1.0,1.0,1.0,0.74,0.7121,0.74,0.0896,27.0,139.0,166.0
564,2012-07-17,4,1,12,1,3,1,3,0.5,0.5,0.6,0.1,200,800,1000,563,,,,,,,,,,,,,,,
565,2012-07-18,1,0,1,0,4,0,1,0.5,0.5,0.6,0.1,200,800,1000,564,,,,,,,,,,,,,,,
566,2012-07-19,2,1,2,1,5,1,2,0.5,0.5,0.6,0.1,200,800,1000,565,,,,,,,,,,,,,,,
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13460.0,1.0,7.0,0.0,0.0,5.0,1.0,3.0,0.66,0.5909,0.89,0.0896,2.0,32.0,34.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13461.0,1.0,7.0,1.0,0.0,5.0,1.0,1.0,0.66,0.5909,0.89,0.1343,2.0,9.0,11.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13462.0,1.0,7.0,2.0,0.0,5.0,1.0,2.0,0.66,0.5909,0.89,0.0896,5.0,14.0,19.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13463.0,1.0,7.0,3.0,0.0,5.0,1.0,2.0,0.66,0.5909,0.89,0.1045,7.0,29.0,36.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13464.0,1.0,7.0,4.0,0.0,5.0,1.0,2.0,0.66,0.5909,0.89,0.1642,3.0,6.0,9.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13465.0,1.0,7.0,5.0,0.0,5.0,1.0,2.0,0.66,0.5909,0.89,0.1343,2.0,40.0,42.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13466.0,1.0,7.0,6.0,0.0,5.0,1.0,2.0,0.66,0.5909,0.89,0.1642,3.0,123.0,126.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13467.0,1.0,7.0,7.0,0.0,5.0,1.0,2.0,0.66,0.5909,0.89,0.194,14.0,346.0,360.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13468.0,1.0,7.0,8.0,0.0,5.0,1.0,2.0,0.68,0.6364,0.83,0.1642,39.0,652.0,691.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13469.0,1.0,7.0,9.0,0.0,5.0,1.0,2.0,0.7,0.6667,0.79,0.1343,45.0,328.0,373.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13470.0,1.0,7.0,10.0,0.0,5.0,1.0,2.0,0.7,0.6667,0.79,0.1642,51.0,182.0,233.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13471.0,1.0,7.0,11.0,0.0,5.0,1.0,3.0,0.72,0.697,0.74,0.194,51.0,161.0,212.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13472.0,1.0,7.0,12.0,0.0,5.0,1.0,3.0,0.68,0.6364,0.83,0.1642,41.0,233.0,274.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13473.0,1.0,7.0,13.0,0.0,5.0,1.0,3.0,0.68,0.6364,0.83,0.1045,20.0,136.0,156.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13474.0,1.0,7.0,14.0,0.0,5.0,1.0,3.0,0.7,0.6667,0.84,0.1642,53.0,176.0,229.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13475.0,1.0,7.0,15.0,0.0,5.0,1.0,2.0,0.7,0.6667,0.84,0.2985,47.0,169.0,216.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13476.0,1.0,7.0,16.0,0.0,5.0,1.0,2.0,0.68,0.6364,0.83,0.3284,70.0,366.0,436.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13477.0,1.0,7.0,17.0,0.0,5.0,1.0,2.0,0.66,0.5909,0.89,0.4179,95.0,620.0,715.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13478.0,1.0,7.0,18.0,0.0,5.0,1.0,2.0,0.66,0.6061,0.78,0.3284,73.0,549.0,622.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13479.0,1.0,7.0,19.0,0.0,5.0,1.0,2.0,0.64,0.5758,0.83,0.2836,44.0,358.0,402.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13480.0,1.0,7.0,20.0,0.0,5.0,1.0,3.0,0.64,0.5758,0.83,0.3881,35.0,216.0,251.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13481.0,1.0,7.0,21.0,0.0,5.0,1.0,3.0,0.62,0.5758,0.83,0.3284,14.0,108.0,122.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13482.0,1.0,7.0,22.0,0.0,5.0,1.0,2.0,0.62,0.5758,0.83,0.194,13.0,122.0,135.0
567,2012-07-20,3,0,3,0,6,0,3,0.5,0.5,0.6,0.1,200,800,1000,566,13483.0,1.0,7.0,23.0,0.0,5.0,1.0,2.0,0.62,0.5758,0.83,0.2836,18.0,148.0,166.0
568,2012-07-21,4,1,4,1,0,1,1,0.5,0.5,0.6,0.1,200,800,1000,567,,,,,,,,,,,,,,,
569,2012-07-22,1,0,5,0,1,0,2,0.5,0.5,0.6,0.1,200,800,1000,568,,,,,,,,,,,,,,,
570,2012-07-23,2,1,6,1,2,1,3,0.5,0.5,0.6,0.1,200,800,1000,569,,,,,,,,,,,,,,,
